book_id,chap_num,para_num,sent_num,,token_str,term_str
6,5,22,2,23,mind,mind
6,5,22,2,24,laid,laid
6,5,22,2,25,by,by
6,5,22,2,26,that,that
6,5,22,2,27,abstract,abstract
6,5,22,2,28,idea,idea
6,5,22,2,29,and,and
6,5,22,2,30,ceased,ceased
6,5,22,2,31,actually,actually
6,5,22,2,32,to,to
6,5,22,2,33,think,think
6,5,22,2,34,on,on
6,5,22,2,35,it,it
6,5,22,3,0,,
6,5,22,3,1,But,but
6,5,22,3,2,when,when
6,5,22,3,3,a,a
6,5,22,3,4,name,name
6,5,22,3,5,is,is
6,5,22,3,6,once,once
6,5,22,3,7,annexed,annexed
6,5,22,3,8,to,to
6,5,22,3,9,it,it
6,5,22,3,10,wherein,wherein
6,5,22,3,11,the,the
6,5,22,3,12,parts,parts
6,5,22,3,13,of,of
6,5,22,3,14,that,that
6,5,22,3,15,complex,complex
6,5,22,3,16,idea,idea
6,5,22,3,17,have,have
6,5,22,3,18,a,a
6,5,22,3,19,settled,settled
6,5,22,3,20,and,and
6,5,22,3,21,permanent,permanent
6,5,22,3,22,union,union
6,5,22,3,23,then,then
6,5,22,3,24,is,is
6,5,22,3,25,the,the
6,5,22,3,26,essence,essence
6,5,22,3,27,as,as
6,5,22,3,28,it,it
6,5,22,3,29,were,were
6,5,22,3,30,established,established
6,5,22,3,31,and,and
6,5,22,3,32,the,the
6,5,22,3,33,species,species
6,5,22,3,34,looked,looked
6,5,22,3,35,on,on
6,5,22,3,36,as,as
6,5,22,3,37,complete,complete
6,5,22,4,0,,
6,5,22,4,1,For,for
6,5,22,4,2,to,to
6,5,22,4,3,what,what
6,5,22,4,4,purpose,purpose
6,5,22,4,5,should,should
6,5,22,4,6,the,the
6,5,22,4,7,memory,memory
6,5,22,4,8,charge,charge
6,5,22,4,9,itself,itself
6,5,22,4,10,with,with
6,5,22,4,11,such,such
6,5,22,4,12,compositions,compositions
6,5,22,4,13,unless,unless
6,5,22,4,14,it,it
6,5,22,4,15,were,were
6,5,22,4,16,by,by
6,5,22,4,17,abstraction,abstraction
6,5,22,4,18,to,to
6,5,22,4,19,make,make
6,5,22,4,20,them,them
6,5,22,4,21,general,general
6,5,22,5,0,,
6,5,22,5,1,And,and
6,5,22,5,2,to,to
6,5,22,5,3,what,what
6,5,22,5,4,purpose,purpose
6,5,22,5,5,make,make
6,5,22,5,6,them,them
6,5,22,5,7,general,general
6,5,22,5,8,unless,unless
6,5,22,5,9,it,it
6,5,22,5,10,were,were
6,5,22,5,11,that,that
6,5,22,5,12,they,they
6,5,22,5,13,might,might
6,5,22,5,14,have,have
6,5,22,5,15,general,general
6,5,22,5,16,names,names
6,5,22,5,17,for,for
6,5,22,5,18,the,the
6,5,22,5,19,convenience,convenience
6,5,22,5,20,of,of
6,5,22,5,21,discourse,discourse
6,5,22,5,22,and,and
6,5,22,5,23,communication,communication
6,5,22,6,0,,
6,5,22,6,1,Thus,thus
6,5,22,6,2,we,we
6,5,22,6,3,see,see
6,5,22,6,4,that,that
6,5,22,6,5,killing,killing
6,5,22,6,6,a,a
6,5,22,6,7,man,man
6,5,22,6,8,with,with
6,5,22,6,9,a,a
6,5,22,6,10,sword,sword
6,5,22,6,11,or,or
6,5,22,6,12,a,a
6,5,22,6,13,hatchet,hatchet
6,5,22,6,14,are,are
6,5,22,6,15,looked,looked
6,5,22,6,16,on,on
6,5,22,6,17,as,as
6,5,22,6,18,no,no
6,5,22,6,19,distinct,distinct
6,5,22,6,20,species,species
6,5,22,6,21,of,of
6,5,22,6,22,action,action
6,5,22,7,0,,
6,5,22,7,1,but,but
6,5,22,7,2,if,if
6,5,22,7,3,the,the
6,5,22,7,4,point,point
6,5,22,7,5,of,of
6,5,22,7,6,the,the
6,5,22,7,7,sword,sword
6,5,22,7,8,first,first
6,5,22,7,9,enter,enter
6,5,22,7,10,the,the
6,5,22,7,11,body,body
6,5,22,7,12,it,it
6,5,22,7,13,passes,passes
6,5,22,7,14,for,for
6,5,22,7,15,a,a
6,5,22,7,16,distinct,distinct
6,5,22,7,17,species,species
6,5,22,7,18,where,where
6,5,22,7,19,it,it
6,5,22,7,20,has,has
6,5,22,7,21,a,a
6,5,22,7,22,distinct,distinct
6,5,22,7,23,name,name
6,5,22,7,24,as,as
6,5,22,7,25,in,in
6,5,22,7,26,England,england
6,5,22,7,27,in,in
6,5,22,7,28,whose,whose
6,5,22,7,29,language,language
6,5,22,7,30,it,it
6,5,22,7,31,is,is
6,5,22,7,32,called,called
6,5,22,7,33,STABBING,stabbing
6,5,22,8,0,,
6,5,22,8,1,but,but
6,5,22,8,2,in,in
6,5,22,8,3,another,another
6,5,22,8,4,country,country
6,5,22,8,5,where,where
6,5,22,8,6,it,it
6,5,22,8,7,has,has
6,5,22,8,8,not,not
6,5,22,8,9,happened,happened
6,5,22,8,10,to,to
6,5,22,8,11,be,be
6,5,22,8,12,specified,specified
6,5,22,8,13,under,under
6,5,22,8,14,a,a
6,5,22,8,15,peculiar,peculiar
6,5,22,8,16,name,name
6,5,22,8,17,it,it
6,5,22,8,18,passes,passes
6,5,22,8,19,not,not
6,5,22,8,20,for,for
6,5,22,8,21,a,a
6,5,22,8,22,distinct,distinct
6,5,22,8,23,species,species
6,5,22,9,0,,
6,5,22,9,1,But,but
6,5,22,9,2,in,in
6,5,22,9,3,the,the
6,5,22,9,4,species,species
6,5,22,9,5,of,of
6,5,22,9,6,corporeal,corporeal
6,5,22,9,7,substances,substances
6,5,22,9,8,though,though
6,5,22,9,9,it,it
6,5,22,9,10,be,be
6,5,22,9,11,the,the
6,5,22,9,12,mind,mind
6,5,22,9,13,that,that
6,5,22,9,14,makes,makes
6,5,22,9,15,the,the
6,5,22,9,16,nominal,nominal
6,5,22,9,17,essence,essence
6,5,22,9,18,yet,yet
6,5,22,9,19,since,since
6,5,22,9,20,those,those
6,5,22,9,21,ideas,ideas
6,5,22,9,22,which,which
6,5,22,9,23,are,are
6,5,22,9,24,combined,combined
6,5,22,9,25,in,in
6,5,22,9,26,it,it
6,5,22,9,27,are,are
6,5,22,9,28,supposed,supposed
6,5,22,9,29,to,to
6,5,22,9,30,have,have
6,5,22,9,31,an,an
6,5,22,9,32,union,union
6,5,22,9,33,in,in
6,5,22,9,34,nature,nature
6,5,22,9,35,whether,whether
6,5,22,9,36,the,the
6,5,22,9,37,mind,mind
6,5,22,9,38,joins,joins
6,5,22,9,39,them,them
6,5,22,9,40,or,or
6,5,22,9,41,not,not
6,5,22,9,42,therefore,therefore
6,5,22,9,43,those,those
6,5,22,9,44,are,are
6,5,22,9,45,looked,looked
6,5,22,9,46,on,on
6,5,22,9,47,as,as
6,5,22,9,48,distinct,distinct
6,5,22,9,49,species,species
6,5,22,9,50,without,without
6,5,22,9,51,any,any
6,5,22,9,52,operation,operation
6,5,22,9,53,of,of
6,5,22,9,54,the,the
6,5,22,9,55,mind,mind
6,5,22,9,56,either,either
6,5,22,9,57,abstracting,abstracting
6,5,22,9,58,or,or
6,5,22,9,59,giving,giving
6,5,22,9,60,a,a
6,5,22,9,61,name,name
6,5,22,9,62,to,to
6,5,22,9,63,that,that
6,5,22,9,64,complex,complex
6,5,22,9,65,idea,idea
6,5,22,10,0,,
6,5,23,0,0,12,12
6,5,23,1,0,,
6,5,23,1,1,For,for
6,5,23,1,2,the,the
6,5,23,1,3,Originals,originals
6,5,23,1,4,of,of
6,5,23,1,5,our,our
6,5,23,1,6,mixed,mixed
6,5,23,1,7,Modes,modes
6,5,23,1,8,we,we
6,5,23,1,9,look,look
6,5,23,1,10,no,no
6,5,23,1,11,further,further
6,5,23,1,12,than,than
6,5,23,1,13,the,the
6,5,23,1,14,Mind,mind
6,5,23,2,0,,
6,5,23,2,1,which,which
6,5,23,2,2,also,also
6,5,23,2,3,shows,shows
6,5,23,2,4,them,them
6,5,23,2,5,to,to
6,5,23,2,6,be,be
6,5,23,2,7,the,the
6,5,23,2,8,Workmanship,workmanship
6,5,23,2,9,of,of
6,5,23,2,10,the,the
6,5,23,2,11,Understanding,understanding
6,5,23,3,0,,
6,5,24,0,0,Conformable,conformable
6,5,24,0,1,also,also
6,5,24,0,2,to,to
6,5,24,0,3,what,what
6,5,24,0,4,has,has
6,5,24,0,5,been,been
6,5,24,0,6,said,said
6,5,24,0,7,concerning,concerning
6,5,24,0,8,the,the
6,5,24,0,9,essences,essences
6,5,24,0,10,of,of
6,5,24,0,11,the,the
6,5,24,0,12,species,species
6,5,24,0,13,of,of
6,5,24,0,14,mixed,mixed
6,5,24,0,15,modes,modes
6,5,24,0,16,that,that
6,5,24,0,17,they,they
6,5,24,0,18,are,are
6,5,24,0,19,the,the
6,5,24,0,20,creatures,creatures
6,5,24,0,21,of,of
6,5,24,0,22,the,the
6,5,24,0,23,understanding,understanding
6,5,24,0,24,rather,rather
6,5,24,0,25,than,than
6,5,24,0,26,the,the
6,5,24,0,27,works,works
6,5,24,0,28,of,of
6,5,24,0,29,nature,nature
6,5,24,1,0,,
6,5,24,1,1,conformable,conformable
6,5,24,1,2,I,i
6,5,24,1,3,say,say
6,5,24,1,4,to,to
6,5,24,1,5,this,this
6,5,24,1,6,we,we
6,5,24,1,7,find,find
6,5,24,1,8,that,that
6,5,24,1,9,their,their
6,5,24,1,10,names,names
6,5,24,1,11,lead,lead
6,5,24,1,12,our,our
6,5,24,1,13,thoughts,thoughts
6,5,24,1,14,to,to
6,5,24,1,15,the,the
6,5,24,1,16,mind,mind
6,5,24,1,17,and,and
6,5,24,1,18,no,no
6,5,24,1,19,further,further
6,5,24,2,0,,
6,5,24,2,1,When,when
6,5,24,2,2,we,we
6,5,24,2,3,speak,speak
6,5,24,2,4,of,of
6,5,24,2,5,JUSTICE,justice
6,5,24,2,6,or,or
6,5,24,2,7,GRATITUDE,gratitude
6,5,24,2,8,we,we
6,5,24,2,9,frame,frame
6,5,24,2,10,to,to
6,5,24,2,11,ourselves,ourselves
6,5,24,2,12,no,no
6,5,24,2,13,imagination,imagination
6,5,24,2,14,of,of
6,5,24,2,15,anything,anything
6,5,24,2,16,existing,existing
6,5,24,2,17,which,which
6,5,24,2,18,we,we
6,5,24,2,19,would,would
6,5,24,2,20,conceive,conceive
6,5,24,3,0,,
6,5,24,3,1,but,but
6,5,24,3,2,our,our
6,5,24,3,3,thoughts,thoughts
6,5,24,3,4,terminate,terminate
6,5,24,3,5,in,in
6,5,24,3,6,the,the
6,5,24,3,7,abstract,abstract
6,5,24,3,8,ideas,ideas
6,5,24,3,9,of,of
6,5,24,3,10,those,those
6,5,24,3,11,virtues,virtues
6,5,24,3,12,and,and
6,5,24,3,13,look,look
6,5,24,3,14,not,not
6,5,24,3,15,further,further
6,5,24,4,0,,
6,5,24,4,1,as,as
6,5,24,4,2,they,they
6,5,24,4,3,do,do
6,5,24,4,4,when,when
6,5,24,4,5,we,we
6,5,24,4,6,speak,speak
6,5,24,4,7,of,of
6,5,24,4,8,a,a
6,5,24,4,9,HORSE,horse
6,5,24,4,10,or,or
6,5,24,4,11,IRON,iron
6,5,24,4,12,whose,whose
6,5,24,4,13,specific,specific
6,5,24,4,14,ideas,ideas
6,5,24,4,15,we,we
6,5,24,4,16,consider,consider
6,5,24,4,17,not,not
6,5,24,4,18,as,as
6,5,24,4,19,barely,barely
6,5,24,4,20,in,in
6,5,24,4,21,the,the
6,5,24,4,22,mind,mind
6,5,24,4,23,but,but
6,5,24,4,24,as,as
6,5,24,4,25,in,in
6,5,24,4,26,things,things
6,5,24,4,27,themselves,themselves
6,5,24,4,28,which,which
6,5,24,4,29,afford,afford
6,5,24,4,30,the,the
6,5,24,4,31,original,original
6,5,24,4,32,patterns,patterns
6,5,24,4,33,of,of
6,5,24,4,34,those,those
6,5,24,4,35,ideas,ideas
6,5,24,5,0,,
6,5,24,5,1,But,but
6,5,24,5,2,in,in
6,5,24,5,3,mixed,mixed
6,5,24,5,4,modes,modes
6,5,24,5,5,at,at
6,5,24,5,6,least,least
6,5,24,5,7,the,the
6,5,24,5,8,most,most
6,5,24,5,9,considerable,considerable
6,5,24,5,10,parts,parts
6,5,24,5,11,of,of
6,5,24,5,12,them,them
6,5,24,5,13,which,which
6,5,24,5,14,are,are
6,5,24,5,15,moral,moral
6,5,24,5,16,beings,beings
6,5,24,5,17,we,we
6,5,24,5,18,consider,consider
6,5,24,5,19,the,the
6,5,24,5,20,original,original
6,5,24,5,21,patterns,patterns
6,5,24,5,22,as,as
6,5,24,5,23,being,being
6,5,24,5,24,in,in
6,5,24,5,25,the,the
6,5,24,5,26,mind,mind
6,5,24,5,27,and,and
6,5,24,5,28,to,to
6,5,24,5,29,those,those
6,5,24,5,30,we,we
6,5,24,5,31,refer,refer
6,5,24,5,32,for,for
6,5,24,5,33,the,the
6,5,24,5,34,distinguishing,distinguishing
6,5,24,5,35,of,of
6,5,24,5,36,particular,particular
6,5,24,5,37,beings,beings
6,5,24,5,38,under,under
6,5,24,5,39,names,names
6,5,24,6,0,,
6,5,24,6,1,And,and
6,5,24,6,2,hence,hence
6,5,24,6,3,I,i
6,5,24,6,4,think,think
6,5,24,6,5,it,it
6,5,24,6,6,is,is
6,5,24,6,7,that,that
6,5,24,6,8,these,these
6,5,24,6,9,essences,essences
6,5,24,6,10,of,of
6,5,24,6,11,the,the
6,5,24,6,12,species,species
6,5,24,6,13,of,of
6,5,24,6,14,mixed,mixed
6,5,24,6,15,modes,modes
6,5,24,6,16,are,are
6,5,24,6,17,by,by
6,5,24,6,18,a,a
6,5,24,6,19,more,more
6,5,24,6,20,particular,particular
6,5,24,6,21,name,name
6,5,24,6,22,called,called
6,5,24,6,23,NOTIONS,notions
6,5,24,7,0,,
6,5,24,7,1,as,as
6,5,24,7,2,by,by
6,5,24,7,3,a,a
6,5,24,7,4,peculiar,peculiar
6,5,24,7,5,right,right
6,5,24,7,6,appertaining,appertaining
6,5,24,7,7,to,to
6,5,24,7,8,the,the
6,5,24,7,9,understanding,understanding
6,5,24,8,0,,
6,5,25,0,0,13,13
6,5,25,1,0,,
6,5,25,1,1,Their,their
6,5,25,1,2,being,being
6,5,25,1,3,made,made
6,5,25,1,4,by,by
6,5,25,1,5,the,the
6,5,25,1,6,Understanding,understanding
6,5,25,1,7,without,without
6,5,25,1,8,Patterns,patterns
6,5,25,1,9,shows,shows
6,5,25,1,10,the,the
6,5,25,1,11,Reason,reason
6,5,25,1,12,why,why
6,5,25,1,13,they,they
6,5,25,1,14,are,are
6,5,25,1,15,so,so
6,5,25,1,16,compounded,compounded
6,5,25,2,0,,
6,5,26,0,0,Hence,hence
6,5,26,0,1,likewise,likewise
6,5,26,0,2,we,we
6,5,26,0,3,may,may
6,5,26,0,4,learn,learn
6,5,26,0,5,why,why
6,5,26,0,6,the,the
6,5,26,0,7,complex,complex
6,5,26,0,8,ideas,ideas
6,5,26,0,9,of,of
6,5,26,0,10,mixed,mixed
6,5,26,0,11,modes,modes
6,5,26,0,12,are,are
6,5,26,0,13,commonly,commonly
6,5,26,0,14,more,more
6,5,26,0,15,compounded,compounded
6,5,26,0,16,and,and
6,5,26,0,17,decompounded,decompounded
6,5,26,0,18,than,than
6,5,26,0,19,those,those
6,5,26,0,20,of,of
6,5,26,0,21,natural,natural
6,5,26,0,22,substances,substances
6,5,26,1,0,,
6,5,26,1,1,Because,because
6,5,26,1,2,they,they
6,5,26,1,3,being,being
6,5,26,1,4,the,the
6,5,26,1,5,workmanship,workmanship
6,5,26,1,6,of,of
6,5,26,1,7,the,the
6,5,26,1,8,understanding,understanding
6,5,26,1,9,pursuing,pursuing
6,5,26,1,10,only,only
6,5,26,1,11,its,its
6,5,26,1,12,own,own
6,5,26,1,13,ends,ends
6,5,26,1,14,and,and
6,5,26,1,15,the,the
6,5,26,1,16,conveniency,conveniency
6,5,26,1,17,of,of
6,5,26,1,18,expressing,expressing
6,5,26,1,19,in,in
6,5,26,1,20,short,short
6,5,26,1,21,those,those
6,5,26,1,22,ideas,ideas
6,5,26,1,23,it,it
6,5,26,1,24,would,would
6,5,26,1,25,make,make
6,5,26,1,26,known,known
6,5,26,1,27,to,to
6,5,26,1,28,another,another
6,5,26,1,29,it,it
6,5,26,1,30,does,does
6,5,26,1,31,with,with
6,5,26,1,32,great,great
6,5,26,1,33,liberty,liberty
6,5,26,1,34,unite,unite
6,5,26,1,35,often,often
6,5,26,1,36,into,into
6,5,26,1,37,one,one
6,5,26,1,38,abstract,abstract
6,5,26,1,39,idea,idea
6,5,26,1,40,things,things
6,5,26,1,41,that,that
6,5,26,1,42,in,in
6,5,26,1,43,their,their
6,5,26,1,44,nature,nature
6,5,26,1,45,have,have
6,5,26,1,46,no,no
6,5,26,1,47,coherence,coherence
6,5,26,2,0,,
6,5,26,2,1,and,and
6,5,26,2,2,so,so
6,5,26,2,3,under,under
6,5,26,2,4,one,one
6,5,26,2,5,term,term
6,5,26,2,6,bundle,bundle
6,5,26,2,7,together,together
6,5,26,2,8,a,a
6,5,26,2,9,great,great
6,5,26,2,10,variety,variety
6,5,26,2,11,of,of
6,5,26,2,12,compounded,compounded
6,5,26,2,13,and,and
6,5,26,2,14,decompounded,decompounded
6,5,26,2,15,ideas,ideas
6,5,26,3,0,,
6,5,26,3,1,Thus,thus
6,5,26,3,2,the,the
6,5,26,3,3,name,name
6,5,26,3,4,of,of
6,5,26,3,5,PROCESSION,procession
6,5,26,4,0,,
6,5,26,4,1,what,what
6,5,26,4,2,a,a
6,5,26,4,3,great,great
6,5,26,4,4,mixture,mixture
6,5,26,4,5,of,of
6,5,26,4,6,independent,independent
6,5,26,4,7,ideas,ideas
6,5,26,4,8,of,of
6,5,26,4,9,persons,persons
6,5,26,4,10,habits,habits
6,5,26,4,11,tapers,tapers
6,5,26,4,12,orders,orders
6,5,26,4,13,motions,motions
6,5,26,4,14,sounds,sounds
6,5,26,4,15,does,does
6,5,26,4,16,it,it
6,5,26,4,17,contain,contain
6,5,26,4,18,in,in
6,5,26,4,19,that,that
6,5,26,4,20,complex,complex
6,5,26,4,21,one,one
6,5,26,4,22,which,which
6,5,26,4,23,the,the
6,5,26,4,24,mind,mind
6,5,26,4,25,of,of
6,5,26,4,26,man,man
6,5,26,4,27,has,has
6,5,26,4,28,arbitrarily,arbitrarily
6,5,26,4,29,put,put
6,5,26,4,30,together,together
6,5,26,4,31,to,to
6,5,26,4,32,express,express
6,5,26,4,33,by,by
6,5,26,4,34,that,that
6,5,26,4,35,one,one
6,5,26,4,36,name,name
6,5,26,5,0,,
6,5,26,5,1,Whereas,whereas
6,5,26,5,2,the,the
6,5,26,5,3,complex,complex
6,5,26,5,4,ideas,ideas
6,5,26,5,5,of,of
6,5,26,5,6,the,the
6,5,26,5,7,sorts,sorts
6,5,26,5,8,of,of
6,5,26,5,9,substances,substances
6,5,26,5,10,are,are
6,5,26,5,11,usually,usually
6,5,26,5,12,made,made
6,5,26,5,13,up,up
6,5,26,5,14,of,of
6,5,26,5,15,only,only
6,5,26,5,16,a,a
6,5,26,5,17,small,small
6,5,26,5,18,number,number
6,5,26,5,19,of,of
6,5,26,5,20,simple,simple
6,5,26,5,21,ones,ones
6,5,26,6,0,,
6,5,26,6,1,and,and
6,5,26,6,2,in,in
6,5,26,6,3,the,the
6,5,26,6,4,species,species
6,5,26,6,5,of,of
6,5,26,6,6,animals,animals
6,5,26,6,7,these,these
6,5,26,6,8,two,two
6,5,26,6,9,viz,viz
6,5,26,7,0,,
6,5,26,7,1,shape,shape
6,5,26,7,2,and,and
6,5,26,7,3,voice,voice
6,5,26,7,4,commonly,commonly
6,5,26,7,5,make,make
6,5,26,7,6,the,the
6,5,26,7,7,whole,whole
6,5,26,7,8,nominal,nominal
6,5,26,7,9,essence,essence
6,5,26,8,0,,
6,5,27,0,0,14,14
6,5,27,1,0,,
6,5,27,1,1,Names,names
6,5,27,1,2,of,of
6,5,27,1,3,mixed,mixed
6,5,27,1,4,Modes,modes
6,5,27,1,5,stand,stand
6,5,27,1,6,alway,alway
6,5,27,1,7,for,for
6,5,27,1,8,their,their
6,5,27,1,9,real,real
6,5,27,1,10,Essences,essences
6,5,27,1,11,which,which
6,5,27,1,12,are,are
6,5,27,1,13,the,the
6,5,27,1,14,workmanship,workmanship
6,5,27,1,15,of,of
6,5,27,1,16,our,our
6,5,27,1,17,minds,minds
6,5,27,2,0,,
6,5,28,0,0,Another,another
6,5,28,0,1,thing,thing
6,5,28,0,2,we,we
6,5,28,0,3,may,may
6,5,28,0,4,observe,observe
6,5,28,0,5,from,from
6,5,28,0,6,what,what
6,5,28,0,7,has,has
6,5,28,0,8,been,been
6,5,28,0,9,said,said
6,5,28,0,10,is,is
6,5,28,0,11,That,that
6,5,28,0,12,the,the
6,5,28,0,13,names,names
6,5,28,0,14,of,of
6,5,28,0,15,mixed,mixed
6,5,28,0,16,modes,modes
6,5,28,0,17,always,always
6,5,28,0,18,signify,signify
6,5,28,0,19,(when,(when
6,5,28,0,20,they,they
6,5,28,0,21,have,have
6,5,28,0,22,any,any
6,5,28,0,23,determined,determined
6,5,28,0,24,signification),signification)
6,5,28,0,25,the,the
6,5,28,0,26,REAL,real
6,5,28,0,27,essences,essences
6,5,28,0,28,of,of
6,5,28,0,29,their,their
6,5,28,0,30,species,species
6,5,28,1,0,,
6,5,28,1,1,For,for
6,5,28,1,2,these,these
6,5,28,1,3,abstract,abstract
6,5,28,1,4,ideas,ideas
6,5,28,1,5,being,being
6,5,28,1,6,the,the
6,5,28,1,7,workmanship,workmanship
6,5,28,1,8,of,of
6,5,28,1,9,the,the
6,5,28,1,10,mind,mind
6,5,28,1,11,and,and
6,5,28,1,12,not,not
6,5,28,1,13,referred,referred
6,5,28,1,14,to,to
6,5,28,1,15,the,the
6,5,28,1,16,real,real
6,5,28,1,17,existence,existence
6,5,28,1,18,of,of
6,5,28,1,19,things,things
6,5,28,1,20,there,there
6,5,28,1,21,is,is
6,5,28,1,22,no,no
6,5,28,1,23,supposition,supposition
6,5,28,1,24,of,of
6,5,28,1,25,anything,anything
6,5,28,1,26,more,more
6,5,28,1,27,signified,signified
6,5,28,1,28,by,by
6,5,28,1,29,that,that
6,5,28,1,30,name,name
6,5,28,1,31,but,but
6,5,28,1,32,barely,barely
6,5,28,1,33,that,that
6,5,28,1,34,complex,complex
6,5,28,1,35,idea,idea
6,5,28,1,36,the,the
6,5,28,1,37,mind,mind
6,5,28,1,38,itself,itself
6,5,28,1,39,has,has
6,5,28,1,40,formed,formed
6,5,28,2,0,,
6,5,28,2,1,which,which
6,5,28,2,2,is,is
6,5,28,2,3,all,all
6,5,28,2,4,it,it
6,5,28,2,5,would,would
6,5,28,2,6,have,have
6,5,28,2,7,expressed,expressed
6,5,28,2,8,by,by
6,5,28,2,9,it,it
6,5,28,3,0,,
6,5,28,3,1,and,and
6,5,28,3,2,is,is
6,5,28,3,3,that,that
6,5,28,3,4,on,on
6,5,28,3,5,which,which
6,5,28,3,6,all,all
6,5,28,3,7,the,the
6,5,28,3,8,properties,properties
6,5,28,3,9,of,of
6,5,28,3,10,the,the
6,5,28,3,11,species,species
6,5,28,3,12,depend,depend
6,5,28,3,13,and,and
6,5,28,3,14,from,from
6,5,28,3,15,which,which
6,5,28,3,16,alone,alone
6,5,28,3,17,they,they
6,5,28,3,18,all,all
6,5,28,3,19,flow,flow
6,5,28,4,0,,
6,5,28,4,1,and,and
6,5,28,4,2,so,so
6,5,28,4,3,in,in
6,5,28,4,4,these,these
6,5,28,4,5,the,the
6,5,28,4,6,real,real
6,5,28,4,7,and,and
6,5,28,4,8,nominal,nominal
6,5,28,4,9,essence,essence
6,5,28,4,10,is,is
6,5,28,4,11,the,the
6,5,28,4,12,same,same
6,5,28,5,0,,
6,5,28,5,1,which,which
6,5,28,5,2,of,of
6,5,28,5,3,what,what
6,5,28,5,4,concernment,concernment
6,5,28,5,5,it,it
6,5,28,5,6,is,is
6,5,28,5,7,to,to
6,5,28,5,8,the,the
6,5,28,5,9,certain,certain
6,5,28,5,10,knowledge,knowledge
6,5,28,5,11,of,of
6,5,28,5,12,general,general
6,5,28,5,13,truth,truth
6,5,28,5,14,we,we
6,5,28,5,15,shall,shall
6,5,28,5,16,see,see
6,5,28,5,17,hereafter,hereafter
6,5,28,6,0,,
6,5,29,0,0,15,15
6,5,29,1,0,,
6,5,29,1,1,Why,why
6,5,29,1,2,their,their
6,5,29,1,3,Names,names
6,5,29,1,4,are,are
6,5,29,1,5,usually,usually
6,5,29,1,6,got,got
6,5,29,1,7,before,before
6,5,29,1,8,their,their
6,5,29,1,9,Ideas,ideas
6,5,29,2,0,,
6,5,30,0,0,This,this
6,5,30,0,1,also,also
6,5,30,0,2,may,may
6,5,30,0,3,show,show
6,5,30,0,4,us,us
6,5,30,0,5,the,the
6,5,30,0,6,reason,reason
6,5,30,0,7,why,why
6,5,30,0,8,for,for
6,5,30,0,9,the,the
6,5,30,0,10,most,most
6,5,30,0,11,part,part
6,5,30,0,12,the,the
6,5,30,0,13,names,names
6,5,30,0,14,of,of
6,5,30,0,15,mixed,mixed
6,5,30,0,16,modes,modes
6,5,30,0,17,are,are
6,5,30,0,18,got,got
6,5,30,0,19,before,before
6,5,30,0,20,the,the
6,5,30,0,21,ideas,ideas
6,5,30,0,22,they,they
6,5,30,0,23,stand,stand
6,5,30,0,24,for,for
6,5,30,0,25,are,are
6,5,30,0,26,perfectly,perfectly
6,5,30,0,27,known,known
6,5,30,1,0,,
6,5,30,1,1,Because,because
6,5,30,1,2,there,there
6,5,30,1,3,being,being
6,5,30,1,4,no,no
6,5,30,1,5,species,species
6,5,30,1,6,of,of
6,5,30,1,7,these,these
6,5,30,1,8,ordinarily,ordinarily
6,5,30,1,9,taken,taken
6,5,30,1,10,notice,notice
6,5,30,1,11,of,of
6,5,30,1,12,but,but
6,5,30,1,13,what,what
6,5,30,1,14,have,have
6,5,30,1,15,names,names
6,5,30,1,16,and,and
6,5,30,1,17,those,those
6,5,30,1,18,species,species
6,5,30,1,19,or,or
6,5,30,1,20,rather,rather
6,5,30,1,21,their,their
6,5,30,1,22,essences,essences
6,5,30,1,23,being,being
6,5,30,1,24,abstract,abstract
6,5,30,1,25,complex,complex
6,5,30,1,26,ideas,ideas
6,5,30,1,27,made,made
6,5,30,1,28,arbitrarily,arbitrarily
6,5,30,1,29,by,by
6,5,30,1,30,the,the
6,5,30,1,31,mind,mind
6,5,30,1,32,it,it
6,5,30,1,33,is,is
6,5,30,1,34,convenient,convenient
6,5,30,1,35,if,if
6,5,30,1,36,not,not
6,5,30,1,37,necessary,necessary
6,5,30,1,38,to,to
6,5,30,1,39,know,know
6,5,30,1,40,the,the
6,5,30,1,41,names,names
6,5,30,1,42,before,before
6,5,30,1,43,one,one
6,5,30,1,44,endeavour,endeavour
6,5,30,1,45,to,to
6,5,30,1,46,frame,frame
6,5,30,1,47,these,these
6,5,30,1,48,complex,complex
6,5,30,1,49,ideas,ideas
6,5,30,2,0,,
6,5,30,2,1,unless,unless
6,5,30,2,2,a,a
6,5,30,2,3,man,man
6,5,30,2,4,will,will
6,5,30,2,5,fill,fill
6,5,30,2,6,his,his
6,5,30,2,7,head,head
6,5,30,2,8,with,with
6,5,30,2,9,a,a
6,5,30,2,10,company,company
6,5,30,2,11,of,of
6,5,30,2,12,abstract,abstract
6,5,30,2,13,complex,complex
6,5,30,2,14,ideas,ideas
6,5,30,2,15,which,which
6,5,30,2,16,others,others
6,5,30,2,17,having,having
6,5,30,2,18,no,no
6,5,30,2,19,names,names
6,5,30,2,20,for,for
6,5,30,2,21,he,he
6,5,30,2,22,has,has
6,5,30,2,23,nothing,nothing
6,5,30,2,24,to,to
6,5,30,2,25,do,do
6,5,30,2,26,with,with
6,5,30,2,27,but,but
6,5,30,2,28,to,to
6,5,30,2,29,lay,lay
6,5,30,2,30,by,by
